feature,VIF
three_tkn,4.747667392585932
battlefield_tkn,33.75403228049511
card_tkn,13.436482347517678
less_tkn,13.69203422968773
aura_tkn,2.007203890607341
long_tkn,4.53888700294748
inkl_tkn,6.609787993297945
warrior_tkn,3.2907114334910377
non-human_tkn,1.9365503041764733
ventur_tkn,inf
leviathan_tkn,
begin_tkn,17.50361389430167
indestruct_tkn,21.927976141403306
wolv_tkn,
city'_tkn,inf
chang_tkn,inf
sphinx_tkn,
mani_tkn,3.52405311540555
damag_tkn,119.88656939149143
spider_tkn,3.9131627053271845
number_tkn,3.8918713888939234
berserk_tkn,6.2940027248446695
half_tkn,inf
base_tkn,10.766896541515907
card'_tkn,6.271423344596289
back_tkn,8.126595118272405
perman_tkn,5.04550453812446
bear_tkn,2.091605249432569
last_tkn,4.874171887207569
much_tkn,11.179679393231774
assign_tkn,4.531374456118426
would_tkn,14.983910999920555
open_tkn,inf
coin_tkn,4.301966364365017
shapeshift_tkn,
addendum_tkn,inf
mutat_tkn,28.746829570785113
life_tkn,14.264915679465394
creat_tkn,101.52552107117364
deal_tkn,105.92740453740431
anywher_tkn,18.53735071576077
greater_tkn,5.782037917050614
adapt_tkn,41.932051068061334
frog_tkn,
doubl_tkn,7.864063775605825
reach_tkn,7.758691620803701
amount_tkn,4.512689157537894
serpent_tkn,
demon_tkn,
enter_tkn,61.90253109473038
six_tkn,5.665374418731492
combat_tkn,17.43682072608632
investig_tkn,inf
unattach_tkn,
loyalti_tkn,4.569990681418531
god_tkn,3.2449288646635974
bola_tkn,
exert_tkn,inf
round_tkn,inf
fractal_tkn,inf
defend_tkn,4.636731934326033
class_tkn,6.146192452085628
wizard_tkn,9.189170797685383
get_tkn,7.205499790360923
main_tkn,24.156498311511125
prevent_tkn,16.87964607175178
riot_tkn,inf
win_tkn,inf
sorceri_tkn,17.85487363730326
even_tkn,inf
roll_tkn,4.517044423060655
black_tkn,4.496377911069205
rest_tkn,11.529950141256895
tactic_tkn,inf
complet_tkn,5.994146739697933
convok_tkn,inf
cleav_tkn,
chosen_tkn,4.698929136437547
flash_tkn,66.76973173604802
could_tkn,inf
phase_tkn,7.063335603793079
kraken_tkn,
neither_tkn,inf
pile_tkn,
snow_tkn,6.705394081405672
flip_tkn,
pay_tkn,5.640064990457221
wolf_tkn,2.9132623417198005
satyr_tkn,4.153589011206345
blue_tkn,4.277351830013727
exil_tkn,6.955085377148853
foretel_tkn,inf
lost_tkn,4.674940629731163
copi_tkn,inf
color_tkn,7.112242014009257
instead_tkn,4.157403828776532
take_tkn,inf
noncreatur_tkn,3.5507053206049872
multicolor_tkn,1.295484788040367
enrag_tkn,inf
mana_tkn,45.41652367629746
upkeep_tkn,inf
time_tkn,4.52311726034817
landfal_tkn,inf
unless_tkn,4.04540054597556
lesser_tkn,6.221316824663854
zombi_tkn,2.9596253663307572
gain_tkn,10.026452627207506
counter_tkn,32.87738722979772
elv_tkn,2.9669385733675786
dungeon_tkn,56.891641174841816
nightmar_tkn,inf
land_tkn,5.350280961862008
menac_tkn,8.278657491825
night_tkn,inf
valu_tkn,28.11712558670399
cartouch_tkn,1.5387287259997924
otherwis_tkn,2.919184180657748
jump-start_tkn,inf
ascend_tkn,inf
discard_tkn,4.4061683515171755
end_tkn,14.45349019367667
greatest_tkn,3.4218658291031216
minotaur_tkn,1.7541216814793097
charg_tkn,1.7579408684524294
bless_tkn,inf
faeri_tkn,
next_tkn,5.785130508933943
crew_tkn,7.424762268136525
creatur_tkn,5.767236169544588
activ_tkn,8.87134325614459
dwarf_tkn,6.9406167167652955
werewolv_tkn,
saprol_tkn,2.1161866183239892
sourc_tkn,10.25545175005797
attach_tkn,3.2468952860885145
legendari_tkn,2.639563647286788
chandra_tkn,1.672885092142941
may_tkn,5.12928862489447
librari_tkn,65.9838102125154
excess_tkn,3.620203843906849
five_tkn,2.823939695395748
reduc_tkn,10.94905403675776
extra_tkn,inf
remain_tkn,11.201562245344947
aftermath_tkn,inf
destroy_tkn,4.33497345664825
full_tkn,2.4876268100683907
strike_tkn,18.41041500173744
adam_tkn,inf
devil_tkn,
cardname'_tkn,21.02314668772065
mentor_tkn,inf
rat_tkn,1.9565470657025235
afflict_tkn,6.923933237010243
construct_tkn,5.10171727958918
without_tkn,3.800855662183002
look_tkn,12.03511431109788
except_tkn,11.663600791273979
fight_tkn,8.717179855459525
name_tkn,4.801420126700986
least_tkn,4.747787386672723
forest_tkn,17.279616047025346
hexproof_tkn,8.829769304356809
foretold_tkn,1.8111563515955742
highest_tkn,5.706831784441354
food_tkn,4.496829236060316
reveal_tkn,14.539125004680754
spectacl_tkn,inf
plain_tkn,3.756570794997589
they'r_tkn,8.100757549135496
also_tkn,1.6793656238246402
bird_tkn,
prowess_tkn,
monocolor_tkn,
still_tkn,39.538166431646275
type_tkn,7.0608823470296
white_tkn,11.646054568421977
liliana_tkn,
wall_tkn,2.744072216837456
vehicl_tkn,3.8809909268234497
nontoken_tkn,5.13024264028092
twice_tkn,3.7886974664418234
kind_tkn,4.316544350940186
outsid_tkn,inf
attack_tkn,5.66686000130406
train_tkn,
human_tkn,2.6421045194761836
size_tkn,inf
level_tkn,inf
red_tkn,4.607954584096695
effect_tkn,13.012328091520963
divid_tkn,4.429450504646111
onto_tkn,11.14458868722487
kicker_tkn,inf
pest_tkn,1.7819650404693375
jace_tkn,
cardnam_tkn,6.95881836174521
treasur_tkn,23.52782264828964
snake_tkn,1.5654690363373125
elf_tkn,3.1525945866738145
abil_tkn,10.157687010339087
thopter_tkn,3.44622934855626
cast_tkn,30.78828816324272
search_tkn,23.667762580298547
two_tkn,2.527781019687577
shuffl_tkn,32.24727704009022
control_tkn,4.727633401189219
embalm_tkn,inf
order_tkn,40.45426266230525
opponent'_tkn,3.5193093578927495
illus_tkn,15.529910133103693
angel_tkn,2.669088991189778
creature'_tkn,7.341861874218436
soldier_tkn,3.1251419488461036
daybound_tkn,inf
bottom_tkn,29.342730069421172
choos_tkn,9.656451852273621
add_tkn,15.786469365847756
nightbound_tkn,inf
Food_type,
Orc_type,3.4180398316226137
Jellyfish_type,2.6995076209880184
Chandra_type,5.241836404550773
Angel_type,7.547225663771219
Vehicle_type,inf
Assembly-Worker_type,1.6604625078730273
Ox_type,2.663125634863148
Spider_type,7.552476196767499
Calix_type,
Trilobite_type,
Hyena_type,1.7224789267512397
Adventure_type,4.1981295261803115
Ugin_type,
Aetherborn_type,inf
Warlock_type,2.4242331382931037
Troll_type,2.6375781597615835
Shaman_type,3.308134494185783
Lolth_type,
Treefolk_type,4.273121727193652
Gnome_type,2.9797948322584316
Kor_type,3.9865236461214137
Planeswalker_type,inf
Tiefling_type,2.8586244099378706
Construct_type,3.6207523012197775
Goat_type,2.9209817557268263
Zariel_type,
Bard_type,
Clue_type,
Brushwagg_type,
Harpy_type,
Gorgon_type,5.4799415244366045
Wizard_type,4.565780844910785
Phoenix_type,2.8456178199868236
Dwarf_type,5.214511293822277
Land_type,
Squid_type,
Scout_type,2.6316855406129007
Artifact_type,13.859308004490309
Yanggu_type,
Fish_type,4.161143918658881
Hippo_type,inf
Nissa_type,12.281192357766926
Mordenkainen_type,inf
Djinn_type,3.5909507493431208
Jaya_type,10.117967643222748
Legendary_type,7.352224389331123
Pangolin_type,
Angrath_type,10.167845708683735
Wurm_type,2.9825481404411445
Zombie_type,5.246844601090434
Kobold_type,
Lizard_type,2.801292399522329
Faerie_type,3.2466828393655436
Boar_type,3.538388387360164
Squirrel_type,3.0736344295166247
Domri_type,
Elk_type,1.9288592591756608
Ral_type,
Sheep_type,
Crocodile_type,
Imp_type,1.9974790541177947
Salamander_type,
Camel_type,1.909802417508813
Praetor_type,
Homunculus_type,
Dinosaur_type,6.196215102803886
Teferi_type,
Mouse_type,1.70088660852877
Aura_type,40.48618262704226
Hippogriff_type,inf
Skeleton_type,3.2580223041671097
Nahiri_type,
Instant_type,35.75668156814538
Sorin_type,
Kaya_type,inf
Bat_type,
Tyvar_type,
Leviathan_type,
Egg_type,
Saga_type,4.463339570232053
Advisor_type,2.4945883462312284
Plant_type,3.5690892203488347
Cyclops_type,
Wall_type,4.457401343733372
Dryad_type,2.8939401785054066
Dog_type,2.877430077321723
Specter_type,5.022410879334497
Horse_type,2.692000284805719
Sorcery_type,29.44657360771925
Elspeth_type,10.29033680156644
Goblin_type,4.043868978991989
Nymph_type,3.6861660523332014
Dragon_type,9.488010813446927
Ashiok_type,8.587034090336445
Sphinx_type,3.1010252046259357
Vraska_type,15.765665371207033
Juggernaut_type,
Elephant_type,2.3000023695396883
Drake_type,2.3465861470138116
Devil_type,1.3599197672837424
Nightmare_type,4.334372690173065
Monkey_type,
Dovin_type,
Karn_type,inf
Samut_type,
Pirate_type,3.7271498919043338
Cartouche_type,1.4964179700510778
Ranger_type,4.41090813325537
Antelope_type,
Citizen_type,
Demigod_type,8.72408671901147
Shark_type,
Otter_type,
Druid_type,6.14754392160436
Human_type,28.67760812628217
Naga_type,3.048452228747949
Scarecrow_type,2.261349226129601
None_type,
Cat_type,4.887128117481963
Mole_type,1.6088369192834462
Weird_type,1.5739179215440084
Centaur_type,2.6426409094510865
Wolf_type,2.21165710925533
Vampire_type,5.803747820359512
Thrull_type,
Elf_type,5.206478106048738
Whale_type,
Curse_type,2.901253607592988
Worm_type,
Pest_type,
Niko_type,
Crab_type,4.164505909329874
Illusion_type,1.356137075100583
Ogre_type,2.333980132019456
Gnoll_type,4.694523395882468
Shapeshifter_type,10.924091560514364
Octopus_type,1.8055124688018298
Tezzeret_type,
Kasmina_type,inf
Sarkhan_type,
Desert_type,
Soldier_type,3.694333497533972
Coward_type,1.7118020978366257
Bolas_type,
Unicorn_type,2.3878866546502384
Fungus_type,2.9892738094828455
Rat_type,2.8272805332895516
Artificer_type,3.583517333102213
Bahamut_type,inf
Wolverine_type,
Giant_type,4.913717169377155
Turtle_type,
Vivien_type,
Gate_type,
Pegasus_type,2.3451893538760014
Ape_type,2.8192558316250316
Tamiyo_type,
Warrior_type,4.304092977820627
Slug_type,
Lamia_type,
Noble_type,3.1527058436988034
Basic_type,
Demon_type,7.049796744522241
Barbarian_type,
Efreet_type,7.813676505487141
Kiora_type,
Yeti_type,
Shade_type,
God_type,9.727849412840987
Nixilis_type,5.846204309035625
Vedalken_type,1.986407152104908
Merfolk_type,5.891077156306878
Bear_type,
Assassin_type,7.431873321076688
Satyr_type,4.497672149457524
Elemental_type,3.437303258673866
Tibalt_type,inf
Liliana_type,14.888217749790257
Monk_type,2.3567224745902156
Will_type,
Eye_type,
Ouphe_type,
Gideon_type,49.542889135535496
Beast_type,3.2724684894061085
Rhino_type,
Kraken_type,
Peasant_type,2.2439943959398887
Davriel_type,
Bird_type,5.465219916461515
Huatli_type,15.594630659099295
Kavu_type,
Ajani_type,
Teyo_type,5.820351451866114
Thopter_type,1.7202900576927738
Forest_type,
Hydra_type,
Ellywick_type,inf
Garruk_type,
Island_type,
Phyrexian_type,
Siren_type,
Avatar_type,6.203291363161744
Rowan_type,
Elder_type,6.913207766817193
Basilisk_type,1.6647764435779164
Treasure_type,
Archon_type,3.112753253723009
Scorpion_type,1.6957612368419255
Werewolf_type,inf
Cleric_type,3.914792981887379
Fox_type,2.5343736842035565
Wrenn_type,
Enchantment_type,20.80446123441775
Jackal_type,1.400138762708471
Hellion_type,1.7154296280665438
Lukka_type,inf
Narset_type,
Viashino_type,
Plains_type,
Archer_type,2.644020791476937
Minotaur_type,2.2850452622630706
Serpent_type,3.8747128491427967
Jace_type,
Horror_type,1.9015930500980485
Leech_type,
Mutant_type,3.7616094362070913
Beholder_type,
Gremlin_type,
Pilot_type,1.7462973902166539
Lesson_type,2.824128101104319
Swamp_type,
Chimera_type,2.073690462993354
Frog_type,3.0491737561084955
Halfling_type,
Knight_type,3.5153420103752526
Arlinn_type,
Rogue_type,3.5231225755081135
Creature_type,inf
Equipment_type,inf
Spirit_type,5.140720698249042
Snake_type,2.930685915247443
Rune_type,1.6401975512822418
Griffin_type,2.2371590065628224
Homarid_type,
Berserker_type,2.955175266254872
Ooze_type,
Golem_type,2.125202012757192
Manticore_type,1.823620936313281
Gargoyle_type,2.982098068922895
Oko_type,inf
Mountain_type,
Class_type,inf
Snow_type,7.802504894995393
Saheeli_type,
Insect_type,2.22910688742403
flavor_text_len,5.722735105464342
counterspell,inf
manarock,inf
manadork,inf
removal,inf
wrath,inf
ramp,inf
tutor,inf
cardraw,inf
burn,inf
discard,inf
enters_bf,inf
die_trigger,inf
attack_trigger,inf
pseudo_ramp,inf
static_ramp,inf
creature_tokens,inf
extra_turn,inf
plus1_counters,inf
graveyard_hate,inf
free_spells,inf
bounce_spell,inf
sac_outlet,inf
sac_payoff,inf
cant_counter,inf
costx_more,inf
costx_moreactivate,inf
costx_less,inf
costx_lessacitivate,inf
whenever_opp,inf
returnfrom_gy,inf
reanimation,inf
castfrom_gy,inf
lord,inf
upkeep_trigger,inf
endstep_trigger,inf
landfall,inf
combat_trigger,inf
life_gain,inf
treasure_tokens,inf
protection,inf
cost_reduction,inf
mana_multipliers,inf
card_selection,inf
whenever_cast,inf
gain_control,inf
unblockeable,inf
difficult_block,inf
create_copy,inf
milling,inf
trigger_multiplier,
untapper,inf
static_effects,inf
damage_multipliers,inf
variable_pt,inf
agressive,inf
doublers,inf
blinker,inf
graveyard_tutor,inf
play_toplibrary,inf
life_lose,inf
play_from_graveyard,inf
infect,
disenchant,inf
venture,inf
animator,inf
wish,inf
gy_synergies,inf
looting_similar,inf
cheatinto_play,inf
pumped_foreach,inf
ritual,
no_maximum,inf
wheel,
extra_combat,inf
ghostly_prison,inf
land_destruction,inf
win_game,inf
lose_game,inf
cant_lose,inf
total_abilites,inf
land,
prints,1.723544181939495
power_*,inf
power_0,inf
power_1,inf
power_1+*,
power_10,
power_11,
power_12,
power_16,
power_2,inf
power_3,inf
power_4,inf
power_5,inf
power_6,inf
power_7,inf
power_8,inf
power_9,
power_None,inf
toughness_*,inf
toughness_*+1,
toughness_0,inf
toughness_1,inf
toughness_10,
toughness_11,
toughness_12,
toughness_16,
toughness_17,
toughness_2,inf
toughness_3,inf
toughness_4,inf
toughness_5,inf
toughness_6,inf
toughness_7,inf
toughness_8,inf
toughness_9,
toughness_None,inf
rarity_common,inf
rarity_mythic,inf
rarity_rare,inf
rarity_uncommon,inf
loyalty_2,inf
loyalty_3,inf
loyalty_4,inf
loyalty_5,inf
loyalty_6,inf
loyalty_7,inf
loyalty_None,inf
loyalty_X,inf
standard_banned,
standard_legal,inf
standard_not_legal,inf
historic_banned,inf
historic_legal,inf
historic_not_legal,inf
pioneer_banned,inf
pioneer_legal,inf
pioneer_not_legal,
modern_banned,inf
modern_legal,inf
modern_not_legal,
legacy_banned,inf
legacy_legal,inf
legacy_not_legal,
pauper_legal,inf
pauper_not_legal,inf
vintage_legal,inf
vintage_not_legal,
vintage_restricted,inf
commander_banned,
commander_legal,0.0
commander_not_legal,
brawl_banned,
brawl_legal,inf
brawl_not_legal,inf
historicbrawl_banned,inf
historicbrawl_legal,inf
historicbrawl_not_legal,inf
year_2016,inf
year_2017,inf
year_2018,inf
year_2019,inf
year_2020,inf
year_2021,inf
month_1,inf
month_10,inf
month_11,
month_2,inf
month_4,inf
month_5,inf
month_7,inf
month_9,inf
